return_id,order_id,product_id,customer_id,return_date,return_quantity,refund_amount,return_reason,return_status
9042435,5032494,20645,136045.0,2024-06-22,1,14051.23,Not as Expected,Approved
9042436,5134001,20062,127183.0,2024-04-23,2,10662.26,Quality Issue,Approved
9042437,5183718,20344,121028.0,2025-11-05,1,21721.72,Damaged,Approved
9042438,5169910,21431,145310.0,2025-01-18,1,8339.62,Damaged,Approved
9042439,5354432,21556,117894.0,2025-09-25,1,1884.3,Quality Issue,Approved
9042440,5171470,20830,112471.0,2026-05-13,1,2236.78,Quality Issue,Approved
9042441,5304165,21920,132248.0,2025-04-09,1,8306.66,Changed Mind,Approved
9042442,5382819,21827,108868.0,2025-05-09,1,1509.32,Damaged,Approved
9042443,5506401,21065,146705.0,2024-05-02,1,1810.42,Wrong Item,Approved
9042444,5456831,21910,132543.0,2026-02-05,1,9046.15,Damaged,Approved
9042445,5191281,20118,142212.0,2026-02-02,1,192.08,Not as Expected,Approved
9042446,5364951,21317,137912.0,2025-08-17,2,20871.92,Changed Mind,Approved
9042447,5053339,21170,125680.0,2025-09-13,1,956.51,Quality Issue,Approved
9042448,5001863,21593,139769.0,2024-08-18,2,35431.22,Quality Issue,Approved
9042449,5008480,21832,125814.0,2025-04-21,1,6457.8,Quality Issue,Approved
9042450,5493399,21486,130350.0,2024-05-14,1,5550.0,Changed Mind,Approved
9042451,5483290,21540,117863.0,2025-04-22,4,1553.29,Quality Issue,Approved
9042452,5080647,20772,105379.0,2024-02-09,1,10737.21,Quality Issue,Approved
9042453,5231766,20323,115928.0,2024-02-26,3,52500.18,Quality Issue,Approved
9042454,5327021,20290,135673.0,2026-05-18,1,2503.4,Wrong Item,Approved
9042455,5106170,21167,104770.0,2025-04-16,3,26126.37,Wrong Item,Approved
9042456,5463740,20518,120381.0,2024-03-31,2,10087.65,Damaged,Approved
9042457,5158285,21102,139764.0,2025-03-02,1,25097.02,Quality Issue,Approved
9042458,5358557,21858,147346.0,2025-11-27,1,25329.84,Not as Expected,Approved
9042459,5119897,20598,113805.0,2024-05-19,3,6372.66,Quality Issue,Approved
9042460,5057555,20810,117309.0,2024-09-19,1,6618.17,Changed Mind,Approved
9042461,5490968,20339,138065.0,2024-03-03,1,6328.86,Wrong Item,Approved
9042462,5417211,21490,109384.0,2026-04-20,3,3171.2,Damaged,Approved
9042463,5305154,20195,128516.0,2025-03-18,1,851.27,Damaged,Approved
9042464,5334973,21278,115199.0,2025-04-05,1,2116.71,Wrong Item,Approved
9042465,5395749,21477,114748.0,2025-08-01,1,8730.32,Not as Expected,Approved
9042466,5289666,20665,136651.0,2025-07-26,1,3711.65,Quality Issue,Approved
9042467,5010938,20045,123783.0,2024-02-21,1,5575.66,Quality Issue,Approved
9042468,5272829,20737,110499.0,2025-12-03,1,3578.39,Damaged,Approved
9042469,5402811,20910,101712.0,2025-10-08,1,9911.47,Damaged,Approved
9042470,5001608,20705,148558.0,2024-10-18,2,39552.74,Wrong Item,Approved
9042471,5503516,20592,138984.0,2024-10-12,1,1161.55,Quality Issue,Approved
9042472,5210970,20230,149764.0,2024-04-09,3,33731.2,Changed Mind,Approved
9042473,5218539,20345,135859.0,2025-09-16,1,3276.68,Damaged,Approved
9042474,5010989,20424,127276.0,2024-05-25,1,6999.0,Quality Issue,Approved
9042475,5087178,20226,110657.0,2026-06-01,1,3584.9,Changed Mind,Approved
9042476,5275315,21050,143296.0,2024-04-14,1,9236.32,Changed Mind,Approved
9042477,5504062,20391,140967.0,2024-06-01,2,74691.39,Not as Expected,Approved
9042478,5274630,20387,147966.0,2024-03-29,2,3011.74,Damaged,Approved
9042479,5123819,20443,115754.0,2025-09-09,2,3741.64,Quality Issue,Approved
9042480,5502049,20776,119117.0,2024-10-29,1,6822.4,Changed Mind,Approved
9042481,5275436,20940,123565.0,2024-08-15,1,1749.8,Not as Expected,Approved
9042482,5472315,21740,126065.0,2026-07-20,1,225.2,Wrong Item,Approved
9042483,5422283,20867,102551.0,2025-08-01,1,7511.87,Not as Expected,Approved
9042484,5037014,20203,135837.0,2024-03-11,1,761.17,Not as Expected,Approved
9042485,5152261,21511,123511.0,2026-04-22,1,14701.15,Quality Issue,Approved
9042486,5115263,21307,109586.0,2026-01-22,2,8431.49,Not as Expected,Approved
9042487,5219741,21596,108366.0,2025-10-31,1,1237.33,Quality Issue,Pending
9042488,5366791,21805,129303.0,2026-03-07,2,15800.67,Quality Issue,Approved
9042489,5322540,20314,132638.0,2024-10-11,1,13304.61,Changed Mind,Approved
9042490,5174861,21132,132602.0,2024-09-17,1,1317.45,Quality Issue,Approved
9042491,5019104,21862,107964.0,2024-02-16,1,1783.09,Damaged,Approved
9042492,5310335,20796,101556.0,2025-09-05,1,29515.19,Wrong Item,Approved
9042493,5105322,21257,108764.0,2024-06-13,1,711.13,Quality Issue,Approved
9042494,5395365,21808,104817.0,2025-05-01,2,21221.54,Quality Issue,Approved
9042495,5203704,20512,137336.0,2025-06-13,3,11103.03,Changed Mind,Approved
9042496,5019107,20813,149253.0,2025-04-09,1,4336.6,Quality Issue,Approved
9042497,5001450,21173,122929.0,2025-04-12,2,33533.6,Damaged,Approved
9042498,5178400,20410,141381.0,2025-02-15,3,20737.41,Wrong Item,Approved
9042499,5342990,20651,121233.0,2026-03-22,2,1836.82,Not as Expected,Approved
9042500,5039467,20581,125410.0,2024-11-13,2,3753.0,Wrong Item,Approved
9042501,5451059,21193,121432.0,2024-01-26,2,8021.87,Quality Issue,Approved
9042502,5452812,21145,115102.0,2024-12-02,4,12888.04,Quality Issue,Approved
9042503,5452453,20553,120184.0,2024-01-26,1,2145.87,Not as Expected,Approved
9042504,5498971,21998,125222.0,2025-05-22,2,841.79,Quality Issue,Approved
9042505,5445149,21852,111250.0,2026-06-04,1,8769.2,Not as Expected,Approved
9042506,5396090,21444,143358.0,2024-10-29,1,6669.21,Changed Mind,Approved
9042507,5356595,21116,145122.0,2024-04-26,1,6819.7,Wrong Item,Approved
9042508,5366956,20165,131069.0,2024-04-29,1,5398.9,Damaged,Approved
9042509,5484574,21341,118364.0,2026-01-11,2,6384.58,Wrong Item,Approved
9042510,5297198,20806,123546.0,2025-05-02,2,2675.44,Not as Expected,Approved
9042511,5145776,20231,108323.0,2024-11-17,1,19921.23, Changed Mind ,Approved
9042512,5164120,20183,117424.0,2026-04-08,1,7885.75,Damaged,Approved
9042513,5137351,21943,102286.0,2025-08-31,1,37020.82,Quality Issue,Approved
9042514,5481153,20727,114235.0,2025-06-29,1,3337.14,Quality Issue,Approved
9042515,5430657,21718,149543.0,2024-08-27,1,30037.03,Quality Issue,Approved
9042516,5148089,21061,107635.0,2024-02-14,2,9202.36,Damaged,Approved
9042517,5324290,20584,113330.0,2025-09-25,2,4796.74,Changed Mind,Approved
9042518,5312537,21404,137821.0,2024-09-03,1,3396.77,Quality Issue,Approved
9042519,5524831,21090,144016.0,2024-08-24,1,16569.96,Not as Expected,Approved
9042520,5003526,21775,139974.0,2024-06-20,1,738.42,Quality Issue,Approved
9042521,5205232,20552,103510.0,2025-08-20,2,5586.82,Wrong Item,Approved
9042522,5014134,20698,139907.0,2024-08-07,1,17613.3,Quality Issue,Approved
9042523,5123398,20060,117282.0,2025-09-09,2,5875.91,Changed Mind,Approved
9042524,5523061,20299,111660.0,2024-04-30,1,17395.0,Not as Expected,Approved
9042525,5362071,21607,126996.0,2024-09-04,3,89670.32,Changed Mind,Approved
9042526,5314206,20522,124527.0,2025-08-09,1,4700.3,Not as Expected,Approved
9042527,5058935,21423,133450.0,2025-08-06,1,16376.88,Changed Mind,Approved
9042528,5472454,20901,136953.0,2026-04-04,1,489.55,Not as Expected,Approved
9042529,5205819,20074,138707.0,2025-03-21,1,1732.16,Quality Issue,Approved
9042530,5069089,20580,134528.0,2026-07-04,2,21613.24,Quality Issue,Approved
9042531,5417380,20869,120528.0,2025-05-11,2,19757.5,Changed Mind,Approved
9042532,5215598,20697,147356.0,2025-12-05,2,15356.1,Quality Issue,Approved
9042533,5299952,20684,138381.0,2026-04-07,1,1985.74,Wrong Item,Approved
9042534,5532162,20111,116270.0,2025-09-09,2,6749.55,Changed Mind,Approved
9042535,5455873,20525,136788.0,2024-11-24,1,10842.0,Wrong Item,Approved
9042536,5372373,21344,149582.0,2025-05-02,3,3607.18,Damaged,Approved
9042537,5014918,21988,102246.0,2025-12-20,1,1502.78,Damaged,Approved
9042538,5532363,20852,123895.0,2026-01-26,2,10591.02,Not as Expected,Pending
9042539,5026247,20066,103883.0,2025-12-30,1,1782.63,Not as Expected,Approved
9042540,5508587,20316,117843.0,2025-10-11,1,695.95,Quality Issue,Approved
9042541,5113100,21670,120172.0,2024-01-18,2,2359.85,Not as Expected,Approved
9042542,5436229,20636,135152.0,2025-06-04,1,1434.63,Not as Expected,Approved
9042543,5100381,20749,127036.0,2025-09-28,1,2169.98,Not as Expected,Approved
9042544,5407557,21261,132665.0,2024-07-30,2,881.07,Quality Issue,Approved
9042545,5512339,21302,132976.0,2024-10-09,1,4132.4,Changed Mind,Approved
9042546,5479478,20139,108441.0,2024-12-25,1,2244.84,Changed Mind,Approved
9042547,5034874,21736,145780.0,2024-04-15,1,1127.8,Wrong Item,Approved
9042548,5058168,21128,106532.0,2024-01-25,1,15699.97,Not as Expected,Approved
9042549,5226270,21125,132703.0,2026-05-13,1,1958.6,Wrong Item,Approved
9042550,5438362,20460,121540.0,2025-05-06,2,681.1,Damaged,Approved
9042551,5123428,20946,140793.0,2024-08-02,1,4455.69,Quality Issue,Approved
9042552,5299597,20070,133139.0,2025-03-09,1,2188.9,Quality Issue,Approved
9042553,5451664,21315,123051.0,2025-12-13,2,9662.51,Wrong Item,Approved
9042554,5037728,20915,105547.0,2026-05-14,1,2689.13,Changed Mind,Approved
9042555,5124926,20211,101017.0,2025-05-01,1,5877.36,Quality Issue,Approved
9042556,5183814,20870,149173.0,2025-08-09,1,3503.55,Damaged,Approved
9042557,5081685,20250,111485.0,2025-07-24,1,8755.45,Wrong Item,Approved
9042558,5261355,21450,100427.0,2025-12-07,2,57772.47,Changed Mind,Approved
9042559,5546964,20362,134745.0,2024-08-04,3,14916.16,Not as Expected,Approved
9042560,5425544,20302,134061.0,2025-03-01,1,4787.77,Not as Expected,Approved
9042561,5180964,20439,128522.0,2026-03-10,1,4668.94,Not as Expected,Approved
9042562,5410925,21020,126554.0,2025-08-26,1,10633.87,Quality Issue,Approved
9042563,5214507,21348,122522.0,2024-08-01,2,8028.31,Quality Issue,Approved
9042564,5001429,21498,104229.0,2025-02-13,2,2784.62,Changed Mind,Approved
9042565,5023514,21962,110515.0,2024-11-03,1,1061.01,Wrong Item,Approved
9042566,5536949,21135,139942.0,2026-02-28,1,978.73,Not as Expected,Approved
9042567,5053072,20731,138451.0,2025-06-13,1,1646.71,Wrong Item,Approved
9042568,5442619,21764,135264.0,2025-01-11,1,1075.72,Wrong Item,Approved
9042569,5245169,20037,143508.0,2025-01-13,1,3214.79,Quality Issue,Approved
9042570,5413235,20107,135706.0,2026-04-11,1,576.52,Not as Expected,Approved
9042571,5210017,20594,102034.0,2024-02-10,1,1247.05,Not as Expected,Approved
9042572,5231072,20793,136987.0,2024-06-08,1,1643.35,Changed Mind,Approved
9042573,5384424,20671,128781.0,2026-06-10,1,9497.29,Damaged,Approved
9042574,5382480,20896,130728.0,2024-09-18,1,2481.71,Wrong Item,Approved
9042575,5347551,20918,136139.0,2024-04-21,1,789.23,Damaged,Approved
9042576,5008015,21704,135309.0,2026-05-24,1,10029.87,Not as Expected,Approved
9042577,5300636,20302,129013.0,2025-09-25,2,9575.54,Damaged,Approved
9042578,5428216,21692,142421.0,2024-09-20,1,8503.84,Damaged,Approved
9042579,5324248,21505,116550.0,2025-03-08,1,42367.69,Damaged,Approved
9042580,5332746,21344,116354.0,2024-08-08,1,1202.39,Changed Mind,Approved
9042581,5378096,21666,130348.0,2024-08-22,2,3728.2,Wrong Item,Approved
9042582,5499527,20557,136408.0,2026-03-24,2,4121.38,Changed Mind,Approved
9042583,5359903,20495,149888.0,2025-08-29,1,28812.6,Not as Expected,Approved
9042584,5333410,21720,104759.0,2024-10-01,2,7203.65,Not as Expected,Approved
9042585,5096836,21969,148187.0,2024-09-23,1,1856.89,Quality Issue,Approved
9042586,5026730,20546,127511.0,2026-06-02,1,2280.8,Wrong Item,Approved
9042587,5368879,21844,140914.0,2025-05-18,3,2815.99,Quality Issue,Approved
9042588,5023111,20855,117142.0,2026-02-20,1,4029.67,Not as Expected,Approved
9042589,5223980,21778,135150.0,2024-04-19,2,90347.92,Wrong Item,Approved
9042590,5284084,21583,110737.0,2024-09-13,1,234.94,Damaged,Approved
9042591,5087958,20458,139169.0,2025-05-15,2,7019.47,Changed Mind,Approved
9042592,5090587,21562,123400.0,2024-12-08,1,1806.23,Not as Expected,Approved
9042593,5329131,20182,143539.0,2025-11-11,1,7661.3,Not as Expected,Approved
9042594,5419030,20106,100636.0,2024-11-01,1,1143.72,Quality Issue,Approved
9042595,5501410,20609,126222.0,2025-10-29,1,975.35,Quality Issue,Approved
9042596,5034513,20533,132016.0,2025-08-10,1,431.3,Changed Mind,Approved
9042597,5482192,20653,108409.0,2026-03-28,2,82618.72,Damaged,Approved
9042598,5276460,20513,146628.0,2025-04-25,1,1194.73,Changed Mind,Approved
9042599,5189384,21182,139248.0,2026-04-27,1,1959.83,Damaged,Approved
9042600,5313632,21871,138940.0,2026-04-21,1,17768.26,Not as Expected,Approved
9042601,5141859,21164,135155.0,2024-03-29,1,7161.2,Quality Issue,Approved
9042602,5334086,21337,100075.0,2025-11-23,3,679.98,Quality Issue,Approved
9042603,5398923,20222,123116.0,2024-09-03,1,1697.83,Quality Issue,Approved
9042604,5026729,21160,138949.0,2025-05-21,1,19458.49,Damaged,Approved
9042605,5321782,20953,111946.0,2024-10-23,1,17116.04,Wrong Item,Approved
9042606,5351553,21266,113450.0,2024-09-30,1,24626.14,Changed Mind,Approved
9042607,5228583,21593,135058.0,2025-09-18,1,17715.61,Quality Issue,Approved
9042608,5122154,21812,137243.0,2026-06-01,1,8314.7,Quality Issue,Approved
9042609,5141640,20478,107435.0,2024-06-20,2,27719.86,Wrong Item,Approved
9042610,5334615,20301,125171.0,2025-01-16,1,6889.21,Wrong Item,Approved
9042611,5129603,20412,134239.0,2025-04-19,1,2384.22,Damaged,Approved
9042612,5188843,21706,129995.0,2025-09-02,1,6777.55,Not as Expected,Approved
9042613,5478198,21177,116053.0,2024-03-16,2,10782.1,Changed Mind,Approved
9042614,5170955,20254,134745.0,2026-06-18,1,834.59,Wrong Item,Approved
9042615,5120833,20064,143454.0,2024-08-11,1,1090.29,Not as Expected,Approved
9042616,5132360,20776,136073.0,2025-01-10,1,6463.32,Not as Expected,Approved
9042617,5038175,21004,112891.0,2025-01-04,2,90175.44,Changed Mind,Approved
9042618,5427192,20062,119734.0,2024-02-17,1,5331.13,Quality Issue,Approved
9042619,5342237,20462,138787.0,2025-03-06,1,3645.27,Changed Mind,Approved
9042620,5243257,20079,143267.0,2025-06-25,1,721.99,Damaged,Approved
9042621,5508391,21841,126415.0,2025-05-16,2,2149.81,Quality Issue,Approved
9042622,5435788,20334,126854.0,2024-05-14,2,7904.51,Damaged,Approved
9042623,5008404,20105,136624.0,2025-06-12,1,6075.86,Quality Issue,Approved
9042624,5370221,20038,146725.0,2026-07-12,1,30171.26,Damaged,Approved
9042625,5245890,20289,115521.0,2024-09-01,4,23186.7,Not as Expected,Approved
9042626,5077194,21013,104900.0,2024-05-07,1,3083.6,Wrong Item,Approved
9042627,5127314,20506,111876.0,2024-06-19,1,4295.64,Damaged,Approved
9042628,5092462,21923,120106.0,2025-11-22,1,2202.88,Not as Expected,Approved
9042629,5195432,20981,146291.0,2025-08-01,3,100898.88,Quality Issue,Approved
9042630,5170449,20828,139746.0,2025-05-22,1,1367.65,Not as Expected,Approved
9042631,5207013,20724,110852.0,2026-02-18,1,-111846.09,Not as Expected,Approved
9042632,5541897,21878,118348.0,2025-02-24,1,4155.61,Wrong Item,Approved
9042633,5477716,21370,120381.0,2025-04-04,2,8533.26,Changed Mind,Approved
9042634,5483134,20354,128552.0,2025-07-21,2,10165.3,Quality Issue,Approved
9042635,5316981,21067,142041.0,2025-04-30,2,20572.88,Damaged,Approved
9042636,5066595,21377,111369.0,2024-11-28,1,21756.05,Changed Mind,Approved
9042637,5270384,21985,135528.0,2024-05-01,1,37246.2,Changed Mind,Approved
9042638,5497896,21198,103313.0,2024-11-30,2,16468.67,Wrong Item,Approved
9042639,5178124,20874,102399.0,2026-06-16,2,6830.42,Not as Expected,Approved
9042640,5312113,20463,131199.0,2024-08-01,1,23998.83,Quality Issue,Approved
9042641,5279448,21138,147328.0,2026-01-04,1,963.71,Changed Mind,Approved
9042642,5523470,21576,130349.0,2026-06-22,2,4854.54,Damaged,Approved
9042643,5164601,20804,137446.0,2024-11-11,1,7070.67,Not as Expected,Approved
9042644,5019166,20578,103387.0,2024-03-25,1,7731.03,Damaged,Approved
9042645,5024131,20267,103448.0,2025-09-04,2,2369.68,Changed Mind,Approved
9042646,5084435,21411,137073.0,2025-11-15,2,16127.95,Damaged,Approved
9042647,5475868,20905,122097.0,2026-04-05,1,1303.66,Damaged,Approved
9042648,5062089,20727,118770.0,2024-10-17,1,3337.14,Changed Mind,Approved
9042649,5509840,21665,134460.0,2024-08-28,1,4700.32,Wrong Item,Approved
9042650,5203388,21719,136551.0,2024-11-13,1,16820.1,Changed Mind,Approved
9042651,5000887,21653,126781.0,2024-02-04,1,6191.52,Not as Expected,Approved
9042652,5287008,20742,134165.0,2025-07-02,1,12272.33,Quality Issue,Approved
9042653,5251796,20926,107334.0,2024-04-28,1,6444.38,Changed Mind,Approved
9042654,5350083,20617,129925.0,2025-09-01,1,15010.92,Changed Mind,Approved
9042655,5479269,21017,115641.0,2025-11-25,2,3918.01,Changed Mind,Approved
9042656,5447216,20404,149734.0,2025-01-18,1,4487.71,Not as Expected,Approved
9042657,5518653,20566,146520.0,2024-09-09,1,7386.4,Changed Mind,Approved
9042658,5058500,20465,114592.0,2026-04-15,2,4046.77,Quality Issue,Approved
9042659,5486908,20401,129217.0,2025-08-17,3,21653.22,Quality Issue,Approved
9042660,5032728,20360,128317.0,2024-05-08,3,13367.55,Quality Issue,Approved
9042661,5528725,21401,135327.0,2024-12-31,1,9959.76,Quality Issue,Approved
9042662,5471072,20435,123719.0,2026-06-20,1,1856.32,Damaged,Approved
9042663,5502235,21871,131028.0,2026-05-24,1,15794.01,Quality Issue,Approved
9042664,5237308,21957,122358.0,2024-04-08,1,2288.6,Damaged,Approved
9042665,5374183,20722,107202.0,2024-02-03,1,1494.07,Changed Mind,Approved
9042666,5066394,20159,121524.0,2024-02-03,1,6033.98,Damaged,Approved
9042667,5370841,21926,129263.0,2025-08-21,2,7390.86, Wrong Item ,Approved
9042668,5513150,21531,130372.0,2025-07-20,3,22801.23,Not as Expected,Approved
9042669,5415769,21761,128369.0,2025-05-10,1,1359.55,Changed Mind,Approved
9042670,5033919,20443,146875.0,2025-07-30,1,1766.89,Quality Issue,Approved
9042671,5315081,21986,104337.0,2024-08-22,1,507.09,Changed Mind,Approved
9042672,5361853,21767,128027.0,2025-08-19,2,8447.55,Changed Mind,Approved
9042673,5095216,20068,112227.0,2024-12-28,1,8202.79,Wrong Item,Approved
9042674,5309166,20145,109211.0,2024-09-24,1,1507.65,Not as Expected,Approved
9042675,5254720,21040,143610.0,2025-08-29,1,1935.98,Not as Expected,Approved
9042676,5248214,20720,137364.0,2024-08-08,2,1357.4,Damaged,Approved
9042677,5254952,21481,132141.0,2025-03-05,1,1048.24,Changed Mind,Approved
9042678,5517561,20292,149889.0,2025-04-15,1,7855.22,Changed Mind,Approved
9042679,5262303,21756,143105.0,2025-02-10,1,9700.13,Changed Mind,Approved
9042680,5071305,20216,140745.0,2024-01-29,1,2014.15,Wrong Item,Approved
9042681,5254335,20318,108831.0,2026-03-17,1,27505.11,Wrong Item,Approved
9042682,5028721,20550,129664.0,2025-07-19,1,2363.33,Wrong Item,Approved
9042683,5274803,20714,105948.0,2025-08-11,2,15554.6,Not as Expected,Approved
9042684,5074732,21136,125532.0,2024-10-05,3,17043.41,Not as Expected,Approved
9042685,5389390,20730,103093.0,2025-05-04,1,31661.4,Damaged,Approved
9042686,5468413,21916,110527.0,2025-08-19,1,3601.4,Not as Expected,Approved
9042687,5288228,21783,102918.0,2025-10-20,1,1250.11,Quality Issue,Approved
9042688,5446308,21094,139097.0,2026-02-12,1,1913.5,Changed Mind,Approved
9042689,5113159,20794,109438.0,2025-12-31,3,2494.35,Wrong Item,Approved
9042690,5340213,21436,111765.0,2024-12-09,1,16107.18,Quality Issue,Approved
9042691,5355074,21257,132185.0,2024-11-06,2,1280.03,Damaged,Approved
9042692,5003812,21555,142782.0,2026-01-23,2,36595.52,Damaged,Approved
9042693,5044641,20066,109726.0,2024-06-28,1,1876.45,Not as Expected,Approved
9042694,5162370,20437,111726.0,2025-06-08,1,479.1,Quality Issue,Approved
9042695,5031977,21356,124111.0,2024-12-26,2,3225.4,Changed Mind,Approved
9042696,5050390,20648,134507.0,2025-05-14,2,9203.13,Changed Mind,Approved
9042697,5413992,20095,112405.0,2024-07-30,1,6871.08,Quality Issue,Approved
9042698,5523889,20323,108085.0,2024-03-12,1,16527.83,Not as Expected,Approved
9042699,5216121,20799,142167.0,2026-03-22,4,4519.42,Damaged,Approved
9042700,5157366,20439,136656.0,2025-10-22,1,5218.23,Wrong Item,Approved
9042701,5200993,20526,113118.0,2024-12-31,1,2811.42,Not as Expected,Approved
9042702,5411031,20817,104945.0,2025-07-03,1,5784.04,Quality Issue,Approved
9042703,5033312,21524,149010.0,2025-10-11,1,4816.98,Not as Expected,Approved
9042704,5263874,20927,121798.0,2026-02-24,2,65337.07,Quality Issue,Approved
9042705,5048800,20153,122370.0,2024-10-26,5,121409.01,Not as Expected,Approved
9042706,5137168,20144,145485.0,2024-07-27,1,4361.4,Damaged,Approved
9042707,5535364,21915,124200.0,2025-11-02,1,3565.87,Changed Mind,Approved
9042708,5026257,21760,128391.0,2025-10-18,3,27637.69,Changed Mind,Approved
9042709,5207661,20758,126554.0,2024-10-25,1,2777.57,Damaged,Approved
9042710,5338764,21220,112740.0,2024-02-06,2,2608.36,Not as Expected,Approved
9042711,5547863,21148,116175.0,2024-02-27,1,3555.67,Quality Issue,Approved
9042712,5048164,21189,120390.0,2024-07-20,1,10550.55,Damaged,Approved
9042713,5397560,20351,116263.0,2026-07-01,1,37711.18,Quality Issue,Approved
9042714,5196833,20008,118275.0,2025-11-17,1,6747.29,Wrong Item,Approved
9042715,5270024,21496,146037.0,2026-04-23,2,3872.96,Not as Expected,Approved
9042716,5181444,20110,144402.0,2025-12-17,1,3215.12,Wrong Item,Approved
9042717,5542553,21858,130097.0,2024-07-17,1,23839.86,Not as Expected,Approved
9042718,5436159,21366,121607.0,2026-03-09,1,958.75,Changed Mind,Approved
9042719,5544461,20510,132499.0,2025-09-28,1,148.82,Quality Issue,Approved
9042720,5230293,21950,100181.0,2025-02-24,1,1584.93,Not as Expected,Approved
9042721,5537518,21825,127163.0,2025-08-05,1,4761.65,Changed Mind,Approved
9042722,5540057,20312,142543.0,2024-08-04,1,442.12,Changed Mind,Approved
9042723,5132738,21724,131352.0,2024-03-25,1,14497.02,Wrong Item,Approved
9042724,5532792,20155,144488.0,2024-02-05,3,11387.08,Quality Issue,Approved
9042725,5330941,21889,114879.0,2025-07-20,1,9785.39,Wrong Item,Approved
9042726,5460692,20461,148701.0,2024-05-21,2,4655.53,Damaged,Approved
9042727,5129855,20081,144852.0,2026-05-08,3,24027.6,Damaged,Approved
9042728,5519685,21499,123774.0,2025-12-21,1,1221.0,Quality Issue,Approved
9042729,5307779,21606,139820.0,2026-07-12,1,10954.09,Changed Mind,Approved
9042730,5248458,20103,128701.0,2024-11-11,1,5309.19,Not as Expected,Approved
9042731,5088151,20969,107631.0,2025-03-03,2,17706.3,Not as Expected,Approved
9042732,5280032,21215,122793.0,2025-06-25,2,9166.61,Not as Expected,Approved
9042733,5021455,20446,133789.0,2026-03-31,1,17683.89,Damaged,Approved
9042734,5419411,20589,130095.0,2025-09-21,1,5421.11,Changed Mind,Approved
9042735,5003798,20679,117860.0,2025-09-20,1,1986.44,Changed Mind,Approved
9042736,5507952,20962,105567.0,2026-01-02,2,8845.66,Quality Issue,Pending
9042737,5080969,20722,130477.0,2025-07-03,1,1494.07,Wrong Item,Approved
9042738,5256678,21464,121403.0,2024-07-06,1,7352.55,Changed Mind,Approved
9042739,5461475,20534,108562.0,2025-08-31,1,35204.73,Changed Mind,Approved
9042740,5144048,21010,100067.0,2024-10-17,1,1819.94,Not as Expected,Approved
9042741,5108091,20695,102969.0,2025-07-02,1,3755.6,Not as Expected,Approved
9042742,5096282,21450,134769.0,2024-09-17,2,64191.64,Changed Mind,Approved
9042743,5483749,20065,142977.0,2026-04-23,1,21471.26,Wrong Item,Approved
9042744,5299659,20488,112436.0,2024-08-10,1,1268.04,Quality Issue,Approved
9042745,5403772,20270,149820.0,2026-05-29,1,2340.63,Wrong Item,Approved
9042746,5531831,20287,148772.0,2025-09-12,4,32436.83,Damaged,Approved
9042747,5486804,20076,122884.0,2024-01-29,2,14542.12,Quality Issue,Approved
9042748,5158844,21555,103917.0,2025-05-30,1,16467.98,Not as Expected,Approved
9042749,5270649,21063,140766.0,2026-06-03,1,740.52,Changed Mind,Approved
9042750,5086148,20862,144999.0,2024-10-06,2,13799.33,Changed Mind,Approved
9042751,5517603,20340,145770.0,2025-10-09,1,1728.96,Changed Mind,Approved
9042752,5219696,21845,101598.0,2025-06-01,1,2093.05,Quality Issue,Approved
9042753,5016703,21198,144808.0,2026-03-20,1,7776.87,Quality Issue,Approved
9042754,5334990,21535,143325.0,2024-02-20,1,1626.61,Quality Issue,Approved
9042755,5372099,20407,113058.0,2025-08-11,2,9960.46,Not as Expected,Approved
9042756,5026799,21699,145154.0,2024-02-27,2,12383.21,Quality Issue,Approved
9042757,5431227,21600,124628.0,2024-05-23,1,2613.98,Changed Mind,Approved
9042758,5207820,20740,125841.0,2026-07-16,2,1694.64,Wrong Item,Approved
9042759,5162828,20580,148782.0,2025-07-30,2,21613.24,Damaged,Approved
9042760,5389344,21297,104908.0,2024-12-15,3,3561.03,Quality Issue,Approved
9042761,5370399,21348,133918.0,2025-10-17,2,7582.29,Not as Expected,Pending
9042762,5099933,20081,115873.0,2024-03-03,3,19222.08,Changed Mind,Approved
9042763,5451257,21282,127874.0,2024-03-04,1,8808.74,Damaged,Approved
9042764,5301720,20838,131563.0,2026-04-03,1,3854.92,Not as Expected,Approved
9042765,5434798,20659,108787.0,2024-08-04,1,1720.91,Quality Issue,Approved
9042766,5540907,21221,138593.0,2024-10-04,1,590.65,Damaged,Approved
9042767,5533539,21481,104544.0,2024-11-28,1,943.42,Not as Expected,Approved
9042768,5040458,21457,109644.0,2025-03-09,1,6979.67,Quality Issue,Approved
9042769,5172382,21875,135893.0,2025-05-14,1,8076.11,Wrong Item,Approved
9042770,5335968,20056,113790.0,2025-06-07,2,6284.34,Not as Expected,Approved
9042771,5472385,20371,124999.0,2025-06-24,1,7135.45,Quality Issue,Approved
9042772,5437240,21770,149073.0,2024-07-04,2,6349.87,Quality Issue,Approved
9042773,5137459,21895,108991.0,2024-10-21,1,12724.38,Not as Expected,Approved
9042774,5014324,20754,112408.0,2025-02-06,1,1855.69,Quality Issue,Approved
9042775,5524107,21852,109030.0,2025-06-22,1,9285.04,Wrong Item,Approved
9042776,5432716,21286,142123.0,2025-02-08,1,1811.32,Quality Issue,Approved
9042777,5438348,21940,100346.0,2024-09-18,1,3300.83,Quality Issue,Approved
