product_id,product_name,category,subcategory,brand,unit_cost,list_price,product_status
20954,SmartBuy Product 20954,Sports,Fitness,UrbanNest,4388.72,6240.97,Active
20955,PureCare Product 20955,Home & Kitchen,Appliances,HomeEase,407.54,800.0,Active
20956,ReadMore Product 20956,Books,Non-Fiction,FitPro,1201.51,1568.68,Active
20957,PureCare Product 20957,Beauty,Haircare,StyleHub,2154.93,4222.58,Active
20958,PureCare Product 20958,Sports,Outdoor,FitPro,1777.45,3155.4,Discontinued
20959,ReadMore Product 20959,Home & Kitchen,Appliances,NovaTech,2745.3,5421.86,Active
20960,StyleHub Product 20960,Home & Kitchen,Appliances,ReadMore,11507.65,19606.93,Active
20961,UrbanNest Product 20961,Beauty,Skincare,FitPro,2233.46,4035.43,Active
20962,NovaTech Product 20962,Beauty,Personal Care,UrbanNest,2578.43,4422.83,Active
20963,PureCare Product 20963,Books,Non-Fiction,StyleHub,756.28,1282.94,Discontinued
20964,ReadMore Product 20964,Home & Kitchen,Home Decor,ReadMore,4465.55,6671.13,Active
20965,NovaTech Product 20965,Books,Education,StyleHub,81.74,175.98,Active
20966,NovaTech Product 20966,Electronics,Audio,PureCare,33155.77,44748.92,Active
20967,HomeEase Product 20967,Beauty,Personal Care,StyleHub,2474.09,4998.85,Active
20968,HomeEase Product 20968,Fashion,Footwear,FitPro,3994.91,6511.91,Discontinued
20969,NovaTech Product 20969,Electronics,Computing,UrbanNest,4785.55,8853.15,Active
20970,PureCare Product 20970,Home & Kitchen,Home Decor,HomeEase,7680.07,15666.75,Active
20971,NovaTech Product 20971,Fashion,Women,NovaTech,1743.93,2356.44,Active
20972,NovaTech Product 20972,Home & Kitchen,Appliances,PureCare,698.88,1073.64,Active
20973,FitPro Product 20973,Sports,Outdoor,SmartBuy,5244.76,6915.84,Active
20974,ReadMore Product 20974,Fashion,Women,SmartBuy,964.69,1767.52,Active
20975,FitPro Product 20975,Beauty,Skincare,NovaTech,3346.65,4956.86,Active
20976,FitPro Product 20976,Sports,Sportswear,FitPro,3226.66,6027.05,Discontinued
20977,ReadMore Product 20977, Sports ,Fitness,UrbanNest,2157.85,3505.2,Active
20978,StyleHub Product 20978,Beauty,Personal Care,SmartBuy,1966.44,3768.12,Active
20979,ReadMore Product 20979, Electronics ,Computing,StyleHub,22179.85,46003.76,Active
20980,UrbanNest Product 20980,Electronics,Audio,NovaTech,32724.98,48106.8,Discontinued
20981,HomeEase Product 20981,Electronics,Audio,NovaTech,18971.67,39568.19,Active
20982,ReadMore Product 20982,Books,Fiction,ReadMore,1056.28,2147.62,Discontinued
20983,FitPro Product 20983,Books,Non-Fiction,SmartBuy,841.5,1213.01,Active
20984,FitPro Product 20984,Sports,Outdoor,NovaTech,166.67,320.5,Active
20985,FitPro Product 20985,Home & Kitchen,Appliances,SmartBuy,6041.18,11207.41,Active
20986,ReadMore Product 20986,Home & Kitchen,Home Decor,PureCare,4210.64,5600.86,Discontinued
20987,StyleHub Product 20987,Books,Non-Fiction,ReadMore,339.63,464.28,Active
20988,StyleHub Product 20988,Home & Kitchen,Appliances,SmartBuy,5361.28,7377.9,Discontinued
20989,NovaTech Product 20989,Books,Fiction,HomeEase,142.84,280.85,Active
20990,UrbanNest Product 20990,Sports,Sportswear,ReadMore,7571.96,9778.25,Discontinued
20991,PureCare Product 20991,Electronics,Mobile Accessories,StyleHub,15554.97,31405.96,Active
20992,PureCare Product 20992,Home & Kitchen,Home Decor,StyleHub,2647.72,4598.21,Active
20993,HomeEase Product 20993,Fashion,Footwear,FitPro,801.98,1260.25,Active
20994,ReadMore Product 20994,Sports,Fitness,UrbanNest,2753.1,6017.93,Active
20995,StyleHub Product 20995,Home & Kitchen,Kitchen,NovaTech,10103.26,19391.1,Discontinued
20996,FitPro Product 20996,Fashion,Footwear,PureCare,1456.84,3074.09,Active
20997,SmartBuy Product 20997,Fashion,Women,ReadMore,2748.02,4483.38,Active
20998,UrbanNest Product 20998,Home & Kitchen,Home Decor,HomeEase,4209.43,7660.89,Active
20999,StyleHub Product 20999,Fashion,Women,UrbanNest,3387.16,4681.07,Active
21000,SmartBuy Product 21000,Electronics,Mobile Accessories,NovaTech,9461.59,13917.13,Active
21001,ReadMore Product 21001,Sports,Fitness,ReadMore,5462.4,7207.24,Active
21002,NovaTech Product 21002,Fashion,Men,StyleHub,3396.45,5923.5,Active
21003,PureCare Product 21003,Home & Kitchen,Kitchen,UrbanNest,6162.46,8401.13,Active
21004,NovaTech Product 21004,Electronics,Audio,HomeEase,29089.95,45087.72,Active
21005,UrbanNest Product 21005,Home & Kitchen,Home Decor,ReadMore,11503.82,19686.78,Discontinued
21006,FitPro Product 21006,Beauty,Haircare,ReadMore,3983.94,5449.83,Discontinued
21007,StyleHub Product 21007,Home & Kitchen,Home Decor,HomeEase,14134.46,19436.77,Active
21008,ReadMore Product 21008,Beauty,Personal Care,PureCare,2618.57,3434.22,Discontinued
21009,PureCare Product 21009,Electronics,Mobile Accessories,NovaTech,18543.86,32628.54,Active
21010,HomeEase Product 21010,Beauty,Personal Care,NovaTech,1116.12,1819.94,Active
21011,ReadMore Product 21011,Sports,Fitness,NovaTech,4052.23,6253.17,Active
21012,PureCare Product 21012,Fashion,Footwear,SmartBuy,4859.95,6538.64,Active
21013,FitPro Product 21013,beauty,Haircare,PureCare,2650.13,3627.77,Active
21014,PureCare Product 21014,Fashion,Women,UrbanNest,4634.37,7374.85,Active
21015,FitPro Product 21015,Sports,Fitness,FitPro,1396.89,2329.7,Discontinued
21016,PureCare Product 21016,Electronics,Computing,UrbanNest,334.42,575.38,Discontinued
21017,FitPro Product 21017,Books,Fiction,PureCare,961.61,2062.11,Discontinued
21018,NovaTech Product 21018,Books,Education,UrbanNest,1376.85,2153.29,Active
21019,ReadMore Product 21019,Electronics,Audio,FitPro,16163.26,21553.06,Active
21020,PureCare Product 21020,Home & Kitchen,Appliances,NovaTech,7051.12,11815.41,Active
21021,NovaTech Product 21021,Books,Education,FitPro,1259.06,2101.16,Active
21022,ReadMore Product 21022,Home & Kitchen,Kitchen,ReadMore,910.42,1301.94,Discontinued
21023,SmartBuy Product 21023,Sports,Fitness,HomeEase,2523.62,5368.97,Active
21024,UrbanNest Product 21024,Electronics,Computing,SmartBuy,1384.07,2341.76,Active
21025,StyleHub Product 21025,Books,Non-Fiction,NovaTech,1331.24,2001.57,Active
21026,FitPro Product 21026,Books,Fiction,FitPro,1473.18,2255.48,Active
21027,FitPro Product 21027,Beauty,Personal Care,PureCare,1943.39,4308.25,Active
21028,UrbanNest Product 21028,Home & Kitchen,Kitchen,StyleHub,805.53,1098.6,Active
21029,StyleHub Product 21029,Books,Education,UrbanNest,970.97,1889.32,Active
21030,UrbanNest Product 21030,Home & Kitchen,Appliances,NovaTech,3516.7,7017.24,Discontinued
21031,NovaTech Product 21031,Fashion,Women,ReadMore,5509.03,8623.83,Active
21032,StyleHub Product 21032,Sports,Fitness,FitPro,3220.72,6078.1,Active
21033,UrbanNest Product 21033,Fashion,Women,SmartBuy,985.53,1906.96,Active
21034,SmartBuy Product 21034,Electronics,Mobile Accessories,PureCare,34067.76,43869.29,Discontinued
21035,PureCare Product 21035,Electronics,Computing,PureCare,21372.02,27982.72,Active
21036,StyleHub Product 21036,Books,Fiction,UrbanNest,243.6,444.43,Active
21037,PureCare Product 21037,Beauty,Haircare,UrbanNest,2086.99,4258.51,Discontinued
21038,ReadMore Product 21038,Fashion,Women,NovaTech,4462.96,6010.25,Active
21039,FitPro Product 21039,Beauty,Personal Care,UrbanNest,410.24,592.6,Active
21040,HomeEase Product 21040,Beauty,Haircare,UrbanNest,1438.19,2037.87,Discontinued
21041,NovaTech Product 21041,Beauty,Haircare,StyleHub,3113.38,4603.15,Active
21042,StyleHub Product 21042,Home & Kitchen,Home Decor,SmartBuy,3775.7,5254.53,Active
21043,ReadMore Product 21043,Books,Education,SmartBuy,501.28,847.78,Discontinued
21044,NovaTech Product 21044,Books,Education,HomeEase,1028.61,1577.67,Discontinued
21045,SmartBuy Product 21045,Home & Kitchen,Appliances,PureCare,8041.61,10913.57,Active
21046,PureCare Product 21046,Sports,Sportswear,FitPro,2421.48,4885.9,Active
21047,PureCare Product 21047,Electronics,Computing,FitPro,21421.22,34009.92,Discontinued
21048,FitPro Product 21048,Beauty,Haircare,FitPro,1430.58,2464.88,Active
21049,HomeEase Product 21049,Books,Education,PureCare,831.4,1405.98,Discontinued
21050,ReadMore Product 21050,Fashion,Footwear,PureCare,5336.94,9722.44,Discontinued
21051,StyleHub Product 21051,Electronics,Computing,StyleHub,34868.9,47210.91,Active
21052,ReadMore Product 21052,Home & Kitchen,Appliances,ReadMore,10229.35,16385.64,Active
21053,FitPro Product 21053,Electronics,Mobile Accessories,FitPro,13623.4,28035.18,Active
21054,UrbanNest Product 21054,Books,Non-Fiction,NovaTech,790.51,1084.01,Active
21055,ReadMore Product 21055,Fashion,Women,UrbanNest,3780.17,5385.69,Active
21056,SmartBuy Product 21056,Books,Non-Fiction,NovaTech,1428.27,2170.07,Active
21057,PureCare Product 21057,Electronics,Mobile Accessories,UrbanNest,15054.59,32663.71,Discontinued
21058,NovaTech Product 21058,Home & Kitchen,Appliances,NovaTech,7319.41,11647.32,Discontinued
21059,PureCare Product 21059,Books,Education,SmartBuy,1089.91,1965.59,Active
21060,StyleHub Product 21060,Sports,Outdoor,PureCare,5611.13,10229.29,Active
21061,PureCare Product 21061,Home & Kitchen,Home Decor,StyleHub,2346.54,5112.42,Active
21062,StyleHub Product 21062,Beauty,Skincare,FitPro,3189.5,5124.81,Active
21063,HomeEase Product 21063, Fashion ,Women,UrbanNest,443.07,822.8,Active
21064,HomeEase Product 21064,Electronics,Computing,UrbanNest,23481.72,37866.48,Active
21065,NovaTech Product 21065,Books,Fiction,UrbanNest,1131.38,2129.9,Active
21066,StyleHub Product 21066,Fashion,Footwear,SmartBuy,856.22,1128.38,Discontinued
21067,ReadMore Product 21067,Sports,Outdoor,UrbanNest,4955.17,10286.44,Discontinued
21068,UrbanNest Product 21068,Sports,Outdoor,UrbanNest,861.9,1801.12,Discontinued
21069,ReadMore Product 21069,Electronics,Mobile Accessories,PureCare,6854.72,9291.42,Active
21070,FitPro Product 21070,Beauty,Personal Care,ReadMore,1795.05,3428.87,Active
21071,ReadMore Product 21071,Beauty,Personal Care,HomeEase,2232.05,3273.21,Active
21072,FitPro Product 21072,Home & Kitchen,Home Decor,NovaTech,135.84,226.41,Active
21073,HomeEase Product 21073,Beauty,Skincare,StyleHub,4255.22,5888.1,Active
21074,UrbanNest Product 21074,Home & Kitchen,Appliances,StyleHub,723.7,1277.78,Active
21075,SmartBuy Product 21075,Sports,Fitness,StyleHub,2548.8,4203.75,Active
21076,HomeEase Product 21076,fashion,Men,HomeEase,4035.79,5839.44,Active
21077,StyleHub Product 21077,Home & Kitchen,Kitchen,SmartBuy,9306.22,17686.82,Active
21078,SmartBuy Product 21078,Fashion,Women,HomeEase,7462.94,9798.63,Discontinued
21079,ReadMore Product 21079,Home & Kitchen,Appliances,HomeEase,8557.52,18369.02,Active
21080,StyleHub Product 21080,Beauty,Personal Care,PureCare,836.95,1104.21,Discontinued
21081,ReadMore Product 21081,Fashion,Men,SmartBuy,3639.71,5124.9,Active
21082,FitPro Product 21082,Beauty,Skincare,ReadMore,1447.05,1985.11,Active
21083,PureCare Product 21083,Electronics,Mobile Accessories,HomeEase,17279.1,36505.09,Active
21084,SmartBuy Product 21084,Electronics,Mobile Accessories,FitPro,14021.36,20750.66,Discontinued
21085,HomeEase Product 21085,Beauty,Personal Care,FitPro,1768.52,3484.03,Active
21086,ReadMore Product 21086,Electronics,Audio,FitPro,27580.4,40020.13,Discontinued
21087,FitPro Product 21087,Home & Kitchen,Kitchen,PureCare,11912.01,16870.49,Active
21088,HomeEase Product 21088,Books,Fiction,StyleHub,463.48,939.5,Active
21089,ReadMore Product 21089,Fashion,Women,PureCare,6085.29,9473.73,Active
21090,StyleHub Product 21090,Home & Kitchen,Appliances,UrbanNest,9499.25,16569.96,Active
21091,SmartBuy Product 21091,Fashion,Men,SmartBuy,1721.61,2378.58,Active
21092,HomeEase Product 21092,Books,Non-Fiction,StyleHub,878.37,1895.75,Active
21093,SmartBuy Product 21093,Sports,Sportswear,UrbanNest,1133.68,2513.89,Active
21094,StyleHub Product 21094,Books,Education,ReadMore,1654.1,2251.17,Active
21095,UrbanNest Product 21095,Sports,Sportswear,FitPro,1386.67,1845.66,Active
21096,FitPro Product 21096,Beauty,Personal Care,ReadMore,3600.23,5001.5,Active
21097,StyleHub Product 21097,Fashion,Men,UrbanNest,1786.13,2483.47,Active
21098,StyleHub Product 21098,Home & Kitchen,Kitchen,NovaTech,2140.19,3978.74,Active
21099,PureCare Product 21099,Books,Fiction,UrbanNest,61.25,107.71,Active
21100,FitPro Product 21100,Fashion,Men,ReadMore,519.51,782.27,Active
21101,NovaTech Product 21101,Sports,Sportswear,ReadMore,4985.58,7738.14,Active
21102,PureCare Product 21102,Electronics,Audio,NovaTech,15012.24,25097.02,Active
21103,ReadMore Product 21103,Books,Fiction,FitPro,254.7,374.34,Active
21104,PureCare Product 21104,Beauty,Skincare,StyleHub,3944.54,5963.68,Active
21105,ReadMore Product 21105,Fashion,Men,UrbanNest,2127.27,3891.95,Discontinued
21106,StyleHub Product 21106,Sports,Outdoor,PureCare,2012.73,3520.95,Active
21107,ReadMore Product 21107,Beauty,Haircare,ReadMore,527.74,792.23,Active
21108,SmartBuy Product 21108,Fashion,Footwear,NovaTech,4132.94,5391.82,Discontinued
21109,NovaTech Product 21109,Beauty,Haircare,HomeEase,399.58,673.41,Active
21110,UrbanNest Product 21110,Beauty,Personal Care,ReadMore,300.69,428.06,Active
21111,StyleHub Product 21111,Fashion,Women,SmartBuy,2408.34,3219.24,Active
21112,PureCare Product 21112,Sports,Fitness,ReadMore,241.39,337.55,Discontinued
21113,PureCare Product 21113,Sports,Sportswear,HomeEase,1215.74,2030.74,Active
21114,HomeEase Product 21114,Home & Kitchen,Home Decor,StyleHub,210.33,326.72,Active
21115,PureCare Product 21115,Beauty,Skincare,StyleHub,1397.45,2456.51,Active
21116,StyleHub Product 21116,Sports,Outdoor,UrbanNest,3864.66,8023.18,Discontinued
21117,UrbanNest Product 21117,Home & Kitchen,Home Decor,FitPro,6243.25,8476.71,Active
21118,NovaTech Product 21118,Electronics,Computing,StyleHub,18242.52,37576.94,Discontinued
21119,UrbanNest Product 21119,Fashion,Men,NovaTech,5045.01,7766.36,Active
21120,HomeEase Product 21120,Beauty,Skincare,StyleHub,816.19,1564.6,Discontinued
21121,UrbanNest Product 21121,Fashion,Men,NovaTech,3219.87,4304.83,Active
21122,StyleHub Product 21122,Sports,Sportswear,ReadMore,4567.33,10058.01,Active
21123,UrbanNest Product 21123,Sports,Outdoor,HomeEase,4022.26,6323.1,Active
21124,HomeEase Product 21124,Fashion,Footwear,UrbanNest,3069.04,5515.04,Active
21125,SmartBuy Product 21125,Fashion,Men,SmartBuy,1892.12,2448.25,Active
21126,SmartBuy Product 21126,Beauty,Personal Care,FitPro,3638.13,5335.59,Discontinued
21127,StyleHub Product 21127,Electronics,Audio,StyleHub,18870.41,36660.98,Discontinued
21128,StyleHub Product 21128,Home & Kitchen,Home Decor,ReadMore,10817.14,19624.96,Active
21129,UrbanNest Product 21129,Home & Kitchen,Home Decor,StyleHub,11093.08,18111.88,Discontinued
21130,HomeEase Product 21130,Beauty,Skincare,PureCare,1282.02,2444.33,Active
21131,UrbanNest Product 21131,Fashion,Women,PureCare,5148.74,7369.79,Active
21132,NovaTech Product 21132,Sports,Fitness,SmartBuy,672.87,1317.45,Active
21133,HomeEase Product 21133,Sports,Outdoor,StyleHub,2845.85,3886.76,Discontinued
21134,FitPro Product 21134,Fashion,Footwear,PureCare,2126.01,3914.54,Active
21135,StyleHub Product 21135,Beauty,Skincare,NovaTech,633.51,978.73,Active
21136,PureCare Product 21136,Sports,Fitness,HomeEase,3020.37,6683.69,Discontinued
21137,ReadMore Product 21137,Sports,Sportswear,StyleHub,413.89,811.46,Discontinued
21138,PureCare Product 21138,Sports,Outdoor,NovaTech,487.98,963.71,Active
21139,StyleHub Product 21139,Beauty,Skincare,SmartBuy,3845.02,5881.54,Active
21140,StyleHub Product 21140,Books,Non-Fiction,NovaTech,1003.07,1968.12,Active
21141,ReadMore Product 21141,Beauty,Skincare,SmartBuy,550.56,898.11,Active
21142,HomeEase Product 21142,Beauty,Skincare,UrbanNest,2861.73,4533.51,Discontinued
21143,FitPro Product 21143,Sports,Sportswear,SmartBuy,6632.91,9064.86,Discontinued
21144,ReadMore Product 21144,Fashion,Women,UrbanNest,1061.57,2217.81,Discontinued
21145,ReadMore Product 21145,Fashion,Men,NovaTech,2197.66,3790.6,Active
21146,FitPro Product 21146,Fashion,Men,UrbanNest,7040.75,9750.49,Discontinued
21147,StyleHub Product 21147,Electronics,Audio,HomeEase,3203.05,4732.49,Active
21148,NovaTech Product 21148,Sports,Sportswear,ReadMore,2954.99,3950.74,Active
21149,PureCare Product 21149,Fashion,Footwear,StyleHub,2176.35,4376.4,Active
21150,FitPro Product 21150,Beauty,Haircare,HomeEase,3546.33,5613.54,Discontinued
21151,FitPro Product 21151,Sports,Fitness,UrbanNest,6167.81,11978.63,Discontinued
21152,HomeEase Product 21152,Electronics,Computing,PureCare,13860.73,19499.46,Discontinued
21153,ReadMore Product 21153,Home & Kitchen,Appliances,HomeEase,1995.07,3754.0,Discontinued
21154,HomeEase Product 21154,Home & Kitchen,Kitchen,NovaTech,1224.0,2171.39,Active
21155,StyleHub Product 21155,Sports,Outdoor,ReadMore,6084.79,10179.53,Active
21156,UrbanNest Product 21156,Sports,Outdoor,NovaTech,6437.05,9378.21,Discontinued
21157,PureCare Product 21157,Home & Kitchen,Home Decor,NovaTech,1410.68,2536.06,Active
21158,StyleHub Product 21158,Sports,Outdoor,StyleHub,568.81,980.32,Active
21159,NovaTech Product 21159,Electronics,Mobile Accessories,SmartBuy,15246.22,30239.89,Active
21160,StyleHub Product 21160,Electronics,Computing,UrbanNest,15842.31,20482.62,Discontinued
21161,UrbanNest Product 21161,Home & Kitchen,Appliances,HomeEase,5089.97,9552.92,Discontinued
21162,ReadMore Product 21162,Beauty,Haircare,HomeEase,3978.16,5279.74,Discontinued
21163,ReadMore Product 21163,Home & Kitchen,Home Decor,SmartBuy,6235.01,10049.3,Discontinued
21164,UrbanNest Product 21164,Electronics,Mobile Accessories,FitPro,5291.38,7161.2,Discontinued
21165,HomeEase Product 21165,Electronics,Computing,UrbanNest,18932.24,27819.26,Active
21166,SmartBuy Product 21166,Beauty,Skincare,NovaTech,1818.65,3689.13,Discontinued
21167,NovaTech Product 21167,Fashion,Women,FitPro,6698.92,8708.79,Active
21168,NovaTech Product 21168,Fashion,Women,HomeEase,497.03,979.02,Discontinued
21169,SmartBuy Product 21169,Home & Kitchen,Kitchen,FitPro,10730.58,17120.01,Active
21170,PureCare Product 21170,books,Fiction,UrbanNest,781.12,1006.85,Active
21171,ReadMore Product 21171,Home & Kitchen,Kitchen,HomeEase,12776.25,18766.05,Discontinued
21172,ReadMore Product 21172,Fashion,Men,UrbanNest,4641.11,6892.82,Discontinued
21173,NovaTech Product 21173,Electronics,Audio,UrbanNest,9289.26,18629.78,Active
21174,ReadMore Product 21174,Fashion,Women,StyleHub,1054.06,1559.31,Active
21175,ReadMore Product 21175,Books,Fiction,NovaTech,1249.36,1880.64,Discontinued
21176,ReadMore Product 21176,books,Fiction,FitPro,910.43,1484.96,Active
21177,StyleHub Product 21177,Fashion,Footwear,ReadMore,4288.51,6342.41,Active
21178,PureCare Product 21178,Home & Kitchen,Appliances,UrbanNest,6249.31,9987.97,Active
21179,SmartBuy Product 21179,Home & Kitchen,Home Decor,HomeEase,12312.27,19695.36,Active
21180,FitPro Product 21180,Beauty,Personal Care,SmartBuy,2658.73,3467.82,Active
21181,SmartBuy Product 21181,Electronics,Mobile Accessories,StyleHub,22890.14,49879.55,Active
21182,ReadMore Product 21182,Books,Fiction,HomeEase,1071.41,2305.68,Active
21183,StyleHub Product 21183,Home & Kitchen,Appliances,StyleHub,2760.38,5852.28,Active
21184,HomeEase Product 21184,Books,Education,StyleHub,582.67,1086.21,Active
21185,NovaTech Product 21185,Electronics,Audio,HomeEase,22003.28,29632.6,Active
21186,HomeEase Product 21186,Home & Kitchen,Appliances,StyleHub,4732.9,7650.03,Active
21187,UrbanNest Product 21187,Sports,Fitness,NovaTech,5451.22,9201.84,Active
21188,PureCare Product 21188,Fashion,Men,SmartBuy,6522.78,9302.55,Active
21189,PureCare Product 21189,Sports,Outdoor,HomeEase,5893.4,11105.84,Active
21190,UrbanNest Product 21190,Electronics,Mobile Accessories,SmartBuy,21985.57,32822.68,Active
21191,ReadMore Product 21191,Electronics,Mobile Accessories,FitPro,14208.0,26937.98,Discontinued
21192,UrbanNest Product 21192,Beauty,Personal Care,StyleHub,1675.64,2875.72,Active
21193,PureCare Product 21193,beauty,Haircare,UrbanNest,3153.16,4718.75,Active
21194,UrbanNest Product 21194,Home & Kitchen,Appliances,UrbanNest,5651.69,10890.56,Active
21195,SmartBuy Product 21195,Books,Education,StyleHub,253.52,455.93,Active
21196,UrbanNest Product 21196,Books,Education,ReadMore,1191.99,1930.16,Active
21197,HomeEase Product 21197,Home & Kitchen,Kitchen,SmartBuy,3549.56,6851.32,Discontinued
21198,PureCare Product 21198,Home & Kitchen,Kitchen,StyleHub,4317.85,9149.26,Active
21199,HomeEase Product 21199,Home & Kitchen,Appliances,HomeEase,6923.83,8881.9,Active
21200,HomeEase Product 21200,Electronics,Computing,ReadMore,15132.07,29341.85,Active
21201,ReadMore Product 21201,Fashion,Footwear,UrbanNest,3070.11,4748.58,Active
21202,SmartBuy Product 21202,Home & Kitchen,Appliances,NovaTech,6582.13,11088.0,Active
21203,SmartBuy Product 21203,Electronics,Mobile Accessories,ReadMore,27896.05,49682.6,Active
21204,SmartBuy Product 21204,Beauty,Haircare,ReadMore,1028.35,1871.89,Active
21205,SmartBuy Product 21205,Home & Kitchen,Kitchen,ReadMore,1667.58,3265.93,Active
21206,FitPro Product 21206,Fashion,Men,ReadMore,4837.97,9123.67,Discontinued
21207,PureCare Product 21207,Beauty,Personal Care,FitPro,989.82,1805.77,Active
21208,FitPro Product 21208,Sports,Fitness,StyleHub,2171.15,4192.33,Discontinued
21209,NovaTech Product 21209,Home & Kitchen,Kitchen,ReadMore,6422.33,8298.16,Discontinued
21210,FitPro Product 21210,Home & Kitchen,Home Decor,PureCare,6556.5,-12937.6,Discontinued
21211,PureCare Product 21211,Home & Kitchen,Appliances,HomeEase,11339.47,17737.31,Active
21212,ReadMore Product 21212,Beauty,Personal Care,FitPro,3467.18,5018.12,Discontinued
21213,NovaTech Product 21213,Electronics,Audio,NovaTech,15767.61,22910.92,Active
21214,PureCare Product 21214,Home & Kitchen,Home Decor,HomeEase,4118.0,9150.43,Discontinued
21215,HomeEase Product 21215,Beauty,Personal Care,ReadMore,3634.26,5092.56,Active
21216,NovaTech Product 21216,Sports,Fitness,FitPro,8076.01,11146.18,Active
21217,FitPro Product 21217,Home & Kitchen,Home Decor,FitPro,13219.81,19445.52,Discontinued
21218,HomeEase Product 21218,Sports,Sportswear,StyleHub,432.0,810.09,Active
21219,SmartBuy Product 21219,Sports,Fitness,FitPro,2528.19,4716.58,Active
21220,HomeEase Product 21220,Books,Non-Fiction,PureCare,1218.4,1738.91,Discontinued
21221,StyleHub Product 21221,Books,Fiction,FitPro,373.71,694.88,Discontinued
21222,UrbanNest Product 21222,Sports,Outdoor,StyleHub,240.5,421.09,Active
21223,UrbanNest Product 21223,Electronics,Audio,SmartBuy,20751.48,31519.64,Discontinued
21224,HomeEase Product 21224,Electronics,Mobile Accessories,PureCare,21331.03,28512.23,Discontinued
21225,FitPro Product 21225,Fashion,Women,FitPro,8250.711,7857.82,Active
21226,PureCare Product 21226,Sports,Sportswear,FitPro,6818.67,11807.63,Active
21227,PureCare Product 21227,Beauty,Haircare,HomeEase,4022.09,5340.97,Discontinued
21228,SmartBuy Product 21228,Fashion,Footwear,NovaTech,3944.64,5115.79,Discontinued
21229,FitPro Product 21229,Books,Fiction,PureCare,324.72,475.27,Active
21230,UrbanNest Product 21230,Home & Kitchen,Appliances,HomeEase,7433.79,10784.86,Active
21231,SmartBuy Product 21231,Home & Kitchen,Kitchen,UrbanNest,1772.7,2797.48,Active
21232,SmartBuy Product 21232,Electronics,Audio,FitPro,10300.11,15054.88,Discontinued
21233,HomeEase Product 21233,Electronics,Audio,SmartBuy,22610.73,43892.79,Active
21234,SmartBuy Product 21234,Books,Non-Fiction,SmartBuy,1805.328,1719.36,Active
21235,UrbanNest Product 21235,Electronics,Computing,SmartBuy,27467.58,41798.66,Discontinued
21236,HomeEase Product 21236,Books,Education,SmartBuy,802.81,1186.86,Active
21237,StyleHub Product 21237,Fashion,Men,ReadMore,4507.23,7624.11,Active
21238,ReadMore Product 21238,Home & Kitchen,Home Decor,NovaTech,1384.02,2124.35,Active
21239,SmartBuy Product 21239,Books,Non-Fiction,PureCare,373.16,619.49,Active
21240,FitPro Product 21240,Fashion,Women,UrbanNest,1174.8,1721.08,Discontinued
21241,NovaTech Product 21241,Home & Kitchen,Home Decor,UrbanNest,11934.07,17223.69,Active
21242,ReadMore Product 21242,Books,Non-Fiction,FitPro,362.1,771.82,Discontinued
21243,NovaTech Product 21243,Beauty,Skincare,HomeEase,1226.82,1628.57,Active
21244,FitPro Product 21244,Home & Kitchen,Home Decor,HomeEase,9404.97,13818.32,Discontinued
21245,StyleHub Product 21245,Electronics,Mobile Accessories,ReadMore,13721.78,20958.76,Active
21246,PureCare Product 21246,Fashion,Footwear,StyleHub,2804.37,4116.7,Active
21247,FitPro Product 21247,Home & Kitchen,Appliances,PureCare,10969.18,17671.31,Active
21248,StyleHub Product 21248,Sports,Outdoor,SmartBuy,1034.49,1533.61,Discontinued
21249,ReadMore Product 21249,Fashion,Footwear,UrbanNest,449.76,610.67,Discontinued
21250,PureCare Product 21250,Electronics,Mobile Accessories,NovaTech,7134.35,9968.12,Active
21251,HomeEase Product 21251,Fashion,Women,SmartBuy,3009.04,4528.79,Active
21252,SmartBuy Product 21252,Electronics,Computing,ReadMore,3731.84,-6315.69,Active
21253,SmartBuy Product 21253,Home & Kitchen,Home Decor,FitPro,7724.13,16481.81,Active
21254,HomeEase Product 21254,Sports,Fitness,HomeEase,7791.619500000001,7420.59,Active
21255,StyleHub Product 21255,Fashion,Men,SmartBuy,6034.49,7836.92,Discontinued
21256,StyleHub Product 21256,Beauty,Personal Care,SmartBuy,4294.16,5989.45,Active
21257,UrbanNest Product 21257,Books,Education,FitPro,411.06,711.13,Active
21258,PureCare Product 21258,Electronics,Computing,FitPro,23411.84,33762.74,Discontinued
21259,SmartBuy Product 21259,Sports,Outdoor,PureCare,2667.66,4762.05,Active
21260,NovaTech Product 21260,Beauty,Haircare,SmartBuy,818.83,1178.87,Active
21261,UrbanNest Product 21261,Sports,Fitness,SmartBuy,234.82,463.72,Active
21262,SmartBuy Product 21262,Sports,Fitness,NovaTech,983.26,1782.92,Active
21263,UrbanNest Product 21263,Fashion,Men,NovaTech,5840.66,9508.92,Active
21264,SmartBuy Product 21264,Fashion,Women,UrbanNest,1969.82,2747.27,Active
21265,SmartBuy Product 21265,Home & Kitchen,Home Decor,FitPro,5372.85,9500.32,Active
21266,NovaTech Product 21266,Electronics,Mobile Accessories,ReadMore,14399.73,25922.25,Active
21267,PureCare Product 21267,Beauty,Skincare,UrbanNest,3124.9,4558.7,Active
21268,NovaTech Product 21268,Fashion,Footwear,PureCare,2660.41,4228.28,Active
21269,ReadMore Product 21269,Home & Kitchen,Home Decor,HomeEase,9389.34,17137.48,Active
